證券代碼,簡稱,年月,市值(百萬元),收盤價(元)_年,Unknown masked parameter,股價淨值比,股價營收比,淨值報酬率─稅後,資產報酬率 ROA,營業利益率 OPM,利潤邊際 NPM,負債/淨值比,流動比率,速動比率,存貨週轉率 (次),應收帳款週轉次,營業利益成長率,稅後淨利成長率,Return,ReturnMean_year_Label,year
5522,遠雄,200212,8029,9.07,0.210145637043552,0.63694,0.48555,0.020049,0.071364,0.10668,0.054483,2.5594,126.89,8.95,0.35,9.5,-31.09,-50.75,30.7607,1,2002
5903,全家,200212,5939,19.98,0.0475546731138661,1.5217,0.15614,0.068581,0.18323,0.024208,0.018798,1.6717,111.09,84.89,17.06,98.7,185.14,84.93,60.01,1,2002
6116,彩晶,200212,33120,10.35,0.80444958361307,0.99615,1.0929,0.015784,0.026627,0.030785,0.029213,0.68692,179.25,148.29,10.33,7.49,116.82,113.82,25.7005,-1,2002
6129,普誠,200212,7497,34.86,0.0546166152236576,2.0725,1.3413,0.23912,0.34044,0.24493,0.22029,0.42376,424.74,341.71,6.52,10.73,178.78,168.17,-12.9662,-1,2002
6180,橘子,200212,6535,32.99,0.492345104384938,1.1653,1.4728,0.18022,0.23246,0.25725,0.29374,0.28987,349.08,337.13,42.14,4.27,53.98,133.21,-32.2825,-1,2002
6196,帆宣,200212,6374,31.57,0.739072227273528,0.90252,0.34826,0.10589,0.20765,0.10373,0.080132,0.96108,184.57,106.06,4.12,4.36,27.42,16.16,15.1093,-1,2002
8008,建興電,200212,39548,34.57,0.800558656278811,1.1663,0.36161,0.22246,0.46011,0.13289,0.14263,1.0683,190.26,152.37,7.3,7.85,76.58,125.47,51.374,1,2002
9904,寶成,200212,48324,12.03,0.0450511074735742,0.689,0.89843,0.076301,0.14723,0.0088694,0.20564,0.92959,90.65,71.07,6.94,6.07,-83.84,25.9,42.0615,1,2002
9907,統一實,200212,14042,6.66,0.583533174261959,0.61781,0.63009,0.0039137,0.0095802,0.076429,0.010072,1.4479,40.37,14.88,4.4,10.98,142.79,138.52,4.2042,-1,2002
9910,豐泰,200212,10588,12.49,0.729513045504647,0.79402,0.2502,0.073053,0.096045,0.083724,0.055537,0.31473,213.13,145.62,9.12,21.04,17.09,12.33,27.7822,-1,2002
9915,億豐,200212,12874,24.99,0.354534304956922,1.6365,0.58994,0.18879,0.24631,0.14239,0.089854,0.30468,349.19,307.17,24.45,8.37,83.67,40.2,14.5258,-1,2002
9917,中保,200212,11095,15.72,0.704339624483368,0.9258,1.097,0.092596,0.12885,0.22451,0.1544,0.39157,144.79,139.14,46.21,12.25,6.75,-48.32,33.2697,1,2002
9921,巨大,200212,12860,24.45,0.971258815183406,1.3516,0.40893,0.065557,0.14716,0.056319,0.044543,1.2447,150.77,79.02,4.11,4.66,16.82,37.53,-5.5624,-1,2002
9933,中鼎,200212,10130,10.66,0.477492197726861,0.7997,0.39177,0.048969,0.099992,0.047698,0.04908,1.042,142.46,70.47,4.35,9.12,-3.96,-4.29,55.4409,1,2002
9934,成霖,200212,5896,19.92,0.348784808510059,0.96793,0.42464,0.12313,0.17943,0.13618,0.10081,0.45729,251.38,176.61,4.53,16.13,60.31,64.56,-9.7892,-1,2002
9937,全國,200212,7478,16.4,0.997560349512189,1.3152,0.3949,0.074767,0.14507,0.053261,0.043564,0.94034,47.48,40.52,83.7,799.88,149.63,107.32,4.8171,-1,2002
1101,台泥,200312,42524,10.8,0.721753273499297,0.57909,0.61329,0.011649,0.030245,0.17674,0.037093,1.5964,95.36,73.93,16.28,7.04,127.85,25.57,32.5926,1,2003
1102,亞泥,200312,36894,9.17,0.543663232841362,0.46643,1.0338,0.040639,0.079349,0.11776,0.18359,0.95251,99.85,74.85,7.83,3.74,141.46,167.63,36.8593,1,2003
1103,嘉泥,200312,13992,17.57,0.913711681293018,0.89506,1.0661,0.021398,0.054971,0.12629,0.082393,1.569,129.46,103.63,2.88,4.66,9.24,42.99,-22.4815,-1,2003
1216,統一,200312,47361,8.95,0.0547917899197324,0.71772,0.48721,0.024342,0.061263,0.0040143,0.047371,1.5167,81.1,51.09,8.71,9.83,-45.46,167.22,24.1341,1,2003
1239,味丹,200312,8627,23.0,0.539905093849625,1.4848,0.82202,0.014732,0.043755,0.010749,0.024227,1.9701,109.6,73.02,4.8,6.3,-70.74,64.95,-100.0,-1,2003
1301,台塑,200312,269184,28.58,0.0422977979145428,1.2731,1.4434,0.086918,0.15385,0.094022,0.17451,0.77009,193.7,122.53,7.57,15.84,20.83,67.76,7.2428,1,2003
1303,南亞,200312,322780,26.45,0.963530286843427,1.1678,1.015,0.058487,0.11443,0.076704,0.10009,0.95649,229.51,144.04,6.32,6.25,33.36,24.64,9.3384,1,2003
1304,台聚,200312,10336,7.99,0.720855670816932,0.64074,0.95006,0.010768,0.018944,0.062771,0.030872,0.75921,207.7,142.2,7.6,10.1,132.74,1859.12,3.1289,1,2003
1310,台苯,200312,17627,25.98,0.933501608507105,2.0,0.79231,0.026324,0.054688,0.034999,0.022911,1.0775,131.19,76.39,7.29,6.61,-40.6,-37.17,-24.7883,-1,2003
1311,福聚,200312,8927,21.44,0.0604667719398284,1.2854,0.58056,0.11576,0.15278,0.095096,0.069026,0.31978,319.06,226.91,10.53,19.2,37.65,78.3,3.1716,1,2003
1312,國喬,200312,9117,14.03,0.400079745362338,2.0512,0.54485,-0.061998,-0.23456,0.066163,-0.071555,2.7833,69.73,45.11,13.54,7.15,-24.45,-1000.92,-1.7106,-1,2003
1313,聯成,200312,11163,10.06,0.283384381628936,0.74684,0.76677,0.028553,0.043813,0.035648,0.046765,0.53444,272.41,171.16,5.8,7.21,-36.47,-20.54,-8.2505,-1,2003
1314,中石化,200312,9041,5.05,0.134338341728708,0.5778,0.47108,0.0058101,0.018893,0.0032197,0.015409,2.2518,128.67,79.83,11.05,7.6,20.94,115.72,37.4257,1,2003
1319,東陽,200312,19583,35.22,0.521202952672418,2.2419,1.6283,0.093171,0.16714,0.12651,0.13441,0.79395,107.29,77.01,9.74,4.37,30.22,102.39,3.2368,1,2003
1326,台化,200312,257354,28.02,0.189206843122376,1.166,1.1888,0.094629,0.16314,0.12707,0.16629,0.72399,221.51,108.38,5.2,13.35,52.81,61.28,20.1285,1,2003
1402,遠東新,200312,59964,10.16,0.399019969034556,0.58492,0.42996,0.022221,0.05343,0.094211,0.049321,1.4045,107.45,72.02,7.4,9.79,-4.37,25.38,67.9134,1,2003
1409,新纖,200312,10602,7.56,0.609629689675732,0.74851,0.51012,0.010993,0.023749,0.0076934,0.016256,1.1603,121.5,68.51,6.43,7.9,-74.9,-53.5,13.0952,1,2003
1434,福懋,200312,22701,8.84,0.800820286951535,0.66717,0.58427,0.039524,0.074882,0.048686,0.066284,0.89459,166.84,88.98,3.75,7.78,-4.31,-8.82,21.4932,1,2003
1440,南紡,200312,15084,8.5,0.987974701230832,0.68604,0.92492,0.029814,0.048746,0.046777,0.065861,0.635,215.87,47.01,2.14,12.52,27.75,20.39,13.6471,1,2003
1451,年興,200312,19446,19.95,0.372312660779512,1.1479,0.99501,0.1432,0.18727,0.13986,0.16303,0.30772,219.34,97.39,4.0,12.13,-12.3,-0.08,6.9674,1,2003
1504,東元,200312,22674,8.51,0.896111351432604,0.50385,0.61311,0.0066921,0.013005,0.023007,0.01583,0.94328,128.5,67.04,2.94,4.51,-27.02,-28.04,-4.4653,-1,2003
1507,永大,200312,8627,14.96,0.0953726926278216,0.82288,0.98356,0.050509,0.071754,0.12304,0.092258,0.42061,252.55,177.04,3.1,3.79,0.11,17.76,-4.4786,-1,2003
1520,D 復盛,200312,32966,33.34,0.646809666272781,1.5514,1.0328,0.15989,0.29778,0.23212,0.19912,0.86236,149.47,97.17,3.82,6.51,77.74,91.36,-0.5099,1,2003
1522,堤維西,200312,9176,31.32,0.722348514327498,1.5036,0.92444,0.055533,0.13983,0.11233,0.086561,1.5179,106.15,73.09,7.26,3.33,-26.07,-23.92,-24.8404,-1,2003
1527,鑽全,200312,8816,32.77,0.324219920294049,1.6883,1.6979,0.20175,0.28003,0.37475,0.28159,0.38799,190.04,158.16,5.54,6.36,19.34,19.39,21.9713,1,2003
1604,聲寶,200312,18801,20.1,0.37253423989954,1.4944,1.0229,0.038866,0.067324,0.039263,0.046141,0.73221,253.02,157.93,5.71,4.63,313.54,2.82,-46.4179,-1,2003
1605,華新,200312,34293,7.93,0.433260561007948,0.47485,0.56602,0.0037329,0.0057797,0.045977,0.0071542,0.54831,155.59,97.36,6.11,8.92,164.57,-66.27,64.691,1,2003
1710,東聯,200312,23191,19.47,0.980903636046859,1.2268,1.3474,0.15624,0.1967,0.2542,0.21602,0.25892,141.96,81.44,10.11,13.57,109.92,110.19,-0.56497,1,2003
1714,和桐,200312,8185,11.55,0.515458454840326,0.92474,0.35064,0.046383,0.091692,0.044123,0.042619,0.97683,152.99,128.1,15.51,8.62,-3.42,0.76,-18.355,-1,2003
1717,長興,200312,11965,9.13,0.673225986452258,0.56289,0.2949,0.037689,0.082695,0.053612,0.043978,1.1941,138.0,90.17,5.31,3.94,-20.63,-17.05,11.391,1,2003
1718,中纖,200312,16512,10.82,0.206776457935105,0.91231,0.85466,0.097535,0.19391,0.13404,0.18158,0.98808,104.05,67.49,10.23,6.64,336.28,430.88,7.3937,1,2003
1722,台肥,200312,20286,16.53,0.446530978284814,0.50674,1.994,0.018023,0.029018,0.074762,0.11411,0.6101,923.87,751.47,6.11,9.13,-27.35,-13.12,74.4707,1,2003
1723,中碳,200312,8267,21.56,0.996850214574949,1.3268,1.3467,0.14505,0.28219,0.27709,0.28647,0.94546,157.24,153.11,17.32,15.69,51.44,52.0,26.9017,1,2003
1729,必翔,200312,19400,89.16,0.937134666341562,5.0573,5.7191,0.27852,0.31593,0.34862,0.35718,0.13433,509.83,417.79,3.98,13.98,26.45,17.01,-41.1171,-1,2003
1802,台玻,200312,32998,14.62,0.503887773460489,0.70799,1.164,0.054772,0.067357,0.12823,0.11199,0.22978,315.92,230.86,4.29,6.65,5.88,2.19,27.9754,1,2003
1904,正隆,200312,11463,8.42,0.716669740639142,0.57435,0.43718,0.052097,0.086563,0.069427,0.065894,0.66157,199.25,99.93,3.38,6.6,6.71,36.42,17.1021,1,2003
1905,華紙,200312,10030,13.01,0.438508824236513,0.96299,1.1082,0.048271,0.067419,0.11839,0.082714,0.39667,581.91,388.97,6.0,7.1,41.63,26.85,2.9977,1,2003
1907,永豐餘,200312,18888,8.95,0.849085479954455,0.65954,0.46182,0.062956,0.12525,0.031492,0.087949,0.98953,132.73,104.3,6.88,4.35,-40.36,235.04,37.9888,1,2003
2002,中鋼,200312,266555,12.07,0.972958334140635,0.7042,0.77721,0.15514,0.22909,0.30602,0.25294,0.47666,194.26,129.31,4.67,54.13,93.48,118.63,45.4018,1,2003
2006,東鋼,200312,9746,8.0,0.246228114234641,0.52356,0.28229,0.02102,0.047583,0.053292,0.025661,1.2637,107.86,47.77,5.78,9.09,32.09,59.49,96.0,1,2003
2010,春源,200312,7606,9.32,0.190784648009122,0.55377,0.26606,0.050389,0.1045,0.061593,0.053178,1.0738,159.28,88.94,3.78,4.01,12.99,8.03,37.1245,1,2003
2014,中鴻,200312,15963,10.64,0.666931533207499,1.0019,0.40015,0.059828,0.13708,0.099016,0.054769,1.2913,96.95,28.1,6.77,50.8,-0.56,-15.31,62.218,1,2003
2015,豐興,200312,13698,15.12,0.899713484535739,1.0168,0.46253,0.10614,0.16223,0.092201,0.073791,0.52838,141.47,69.57,6.9,19.48,18.67,36.04,60.3175,1,2003
2029,盛餘,200312,13104,24.82,0.450393580652116,1.1401,0.57044,0.14199,0.18814,0.11018,0.094542,0.32505,174.01,94.56,9.48,15.27,20.34,32.0,14.4641,1,2003
2102,泰豐,200312,7948,19.32,0.0646335910508684,1.0131,1.0201,0.17632,0.29492,0.14207,0.2969,0.67269,187.52,152.27,6.82,4.42,19.59,163.24,-18.323,-1,2003
2103,台橡,200312,8868,7.77,0.163898318329708,0.61085,0.41418,0.043033,0.070282,0.071838,0.050766,0.63322,117.31,71.54,6.87,9.16,321.06,1004.73,0.9009,1,2003
2105,正新,200312,41441,17.14,0.58243296448741,0.90977,0.63224,0.074337,0.14496,0.12502,0.11093,0.9501,133.41,86.18,4.63,8.73,-1.82,0.82,4.8425,1,2003
2106,建大,200312,10548,15.85,0.326042170922791,1.0326,0.60427,0.067519,0.13635,0.086904,0.079146,1.0195,156.61,107.79,4.76,4.72,-10.99,-2.37,-1.2618,-1,2003
2201,裕隆,200312,55808,30.23,0.794682157333805,0.97203,0.88006,0.091522,0.16269,0.084247,0.16649,0.77764,148.01,123.25,8.79,2.58,128.41,48.79,-0.99239,1,2003
2204,中華,200312,77948,43.55,0.268438821397283,1.4738,0.73255,0.1134,0.17081,0.083378,0.094032,0.50627,179.15,131.61,9.66,8.7,45.06,35.07,-26.4064,-1,2003
2207,和泰,200312,21082,26.89,0.728386824594357,1.1351,0.2242,0.05432,0.16034,0.032149,0.032835,1.9518,103.57,87.89,28.42,5.3,36.97,55.06,77.1662,1,2003
2301,光寶科,200312,80916,25.53,0.12202051825213,1.2601,0.38729,0.066279,0.14668,0.04769,0.050307,1.2131,147.06,110.67,8.33,5.08,6.24,23.19,9.1265,1,2003
2303,聯電,200312,469695,23.75,0.877048723385044,1.577,3.8245,0.039548,0.056691,0.10177,0.1465,0.43347,349.62,316.67,8.79,6.26,8576.38,103.34,-23.6632,-1,2003
2308,台達電,200312,64391,23.24,0.0942783900641461,1.086,0.69435,0.082467,0.14897,0.086569,0.10527,0.80641,243.26,218.37,9.72,4.61,12.99,20.96,44.4923,1,2003
2311,日月光,200312,124951,19.54,0.0192574774141414,1.5496,1.2205,0.023991,0.049688,0.057065,0.047857,1.0711,113.72,89.28,11.88,5.23,577.29,267.72,-27.1238,-1,2003
2312,金寶,200312,23114,12.62,0.286620388894259,0.89504,0.42165,0.076896,0.13023,0.047185,0.07081,0.69358,166.1,101.59,6.25,5.56,-9.6,58.79,-19.4929,-1,2003
2313,華通,200312,15573,17.26,0.93372565954593,1.1757,1.041,-0.095604,-0.23114,-0.11658,-0.20473,1.4176,164.0,115.76,4.89,3.24,-345.84,-147.0,-41.3673,-1,2003
2315,神達,200312,15264,9.06,0.756749210065512,0.54251,0.20009,0.023586,0.059056,0.012045,0.022851,1.5038,101.79,63.25,5.71,5.6,1653.62,28.62,24.7241,1,2003
2316,楠梓電,200312,8345,16.75,0.570838427472184,1.0201,0.89048,0.032417,0.059568,0.044258,0.053823,0.83754,124.14,101.67,10.71,4.54,-34.34,-9.87,-19.2836,-1,2003
2317,鴻海,200312,336309,43.06,0.449443556571748,1.2048,0.29463,0.11129,0.25464,0.065636,0.062425,1.2881,155.4,117.31,13.01,6.5,37.91,49.44,30.9336,1,2003
2319,大眾,200312,9737,10.56,0.34271322112328,1.9519,0.19476,-0.079981,-0.32082,-0.021771,-0.037452,3.0112,127.7,89.12,17.22,8.03,-11.15,-32.85,-100.0,-1,2003
2323,中環,200312,84842,24.71,0.231237816164352,1.3053,2.2691,0.071845,0.11805,0.22925,0.20635,0.64319,188.9,157.78,7.72,4.22,355.82,3575.82,-33.6301,-1,2003
2324,仁寶,200312,150439,25.81,0.620278427071086,1.2866,0.46197,0.086651,0.17098,0.065783,0.063909,0.97326,194.31,163.21,13.37,5.42,29.63,48.08,-21.6583,-1,2003
2325,矽品,200312,65604,17.7,0.121658454307726,1.1021,1.1943,0.051936,0.095585,0.091964,0.10356,0.84044,129.55,109.37,14.25,5.66,361.12,567.63,-15.4237,-1,2003
2327,國巨,200312,34036,13.93,0.560713411044556,0.86147,1.9374,-0.012898,-0.022091,0.028505,-0.049644,0.71272,211.87,150.59,2.4,4.07,676.37,82.84,-24.5513,-1,2003
2329,華泰,200312,10495,23.68,0.713795583233135,5.2159,2.694,-0.12483,-0.39969,-0.16995,-0.22922,2.2019,56.39,34.67,11.82,7.19,3.64,-3.74,-75.1689,-1,2003
2330,台積電,200312,1286930,35.65,0.503780785776156,2.1898,3.5508,0.116,0.14351,0.25272,0.23281,0.23716,534.69,459.11,10.98,9.41,62.4,118.92,-7.2931,-1,2003
2331,精英,200312,18770,24.74,0.872552564647559,1.2389,0.23234,0.018711,0.051651,0.016622,0.0097851,1.7604,150.41,103.2,10.04,5.3,-74.25,-80.83,-27.0412,-1,2003
2332,友訊,200312,23274,26.02,0.939409713873458,1.2868,0.52186,0.057807,0.13453,0.064083,0.05493,1.3271,145.88,89.67,3.92,5.95,147.03,58.43,-9.4927,-1,2003
2337,旺宏,200312,34112,9.99,0.470624715606541,1.5045,2.5164,-0.14268,-0.28173,-0.43489,-0.47127,0.97457,112.56,78.19,4.51,6.31,-17.08,27.82,-6.5065,-1,2003
2342,茂矽,200312,9113,12.89,0.83187133932981,5.3708,2.0925,-0.16335,-0.39377,-0.25584,-0.15862,1.4106,60.73,24.61,14.77,22.94,32.67,72.21,-30.8766,-1,2003
2343,精業,200312,16359,16.61,0.0720515512206499,1.033,1.6932,0.029844,0.035489,0.024762,0.058192,0.18914,300.23,236.44,5.67,5.46,-43.89,-34.74,-35.28,-1,2003
2344,華邦電,200312,72666,16.01,0.331665238742629,1.1535,2.2741,-0.015633,-0.018755,-0.079994,-0.036994,0.19968,224.91,175.51,5.49,7.93,1.43,72.48,-22.2361,-1,2003
2345,智邦,200312,15491,23.19,0.810950032238265,1.7178,0.71135,-0.17946,-0.38789,-0.03058,-0.16056,1.1614,134.14,94.92,5.42,4.41,-150.1,-351.82,-40.3622,-1,2003
2347,聯強,200312,33810,19.24,0.269091543530998,0.74257,0.12825,0.056933,0.12159,0.024153,0.022212,1.1357,153.07,106.28,11.12,8.54,33.69,-1.23,17.3597,1,2003
2349,錸德,200312,44043,19.71,0.720165802516526,0.67362,1.4366,0.011948,0.020217,0.1275,0.046266,0.69209,146.4,104.29,4.26,3.61,294.22,122.74,-41.1466,-1,2003
2350,環電,200312,9466,8.85,0.395822228624001,0.66045,0.14532,0.035229,0.086213,0.023643,0.018967,1.4472,141.91,102.35,11.21,5.69,20.44,181.31,-6.4407,-1,2003
2352,佳世達,200312,85438,47.98,0.651349532415353,2.177,0.77188,0.079125,0.15619,0.040338,0.058492,0.97392,128.27,75.66,6.86,6.78,-30.54,4.2,4.3977,1,2003
2353,宏碁,200312,104286,28.34,0.97480166718489,0.88563,0.35398,0.062379,0.11341,0.011675,0.046391,0.81816,156.62,130.57,16.86,6.53,934.83,-15.85,17.2195,1,2003
2356,英業達,200312,39709,9.21,0.07068433538665,0.65458,0.21479,0.081507,0.14901,0.017735,0.048898,0.82813,164.65,123.39,11.48,6.19,-1.44,23.08,-7.709,-1,2003
2357,華碩,200312,171130,174.29,0.361022049194661,5.3365,1.9969,0.094409,0.15525,0.054652,0.0581,0.64444,194.36,119.18,6.97,6.92,18.44,15.38,28.2173,1,2003
2363,矽統,200312,30506,38.73,0.362459280818746,2.6619,3.0984,0.0075908,0.01049,0.038689,0.01221,0.38193,197.96,162.77,5.94,4.48,137.21,104.79,-43.5838,-1,2003
2366,亞旭,200312,7732,17.44,0.818640735082209,1.217,0.38721,0.024052,0.065288,0.02595,0.020768,1.7144,125.31,58.27,4.7,6.02,-56.85,-63.69,3.1537,1,2003
2371,大同,200312,36104,8.6,0.98477623697061,0.79777,0.35655,0.0012255,0.0028976,-0.0063253,0.0013508,1.3645,100.66,64.54,7.91,4.78,45.41,102.81,45.9302,1,2003
2374,佳能,200312,9425,16.92,0.515367219211572,1.2068,0.52628,0.061437,0.12379,0.014644,0.055955,1.0149,128.15,80.0,8.87,6.89,165.35,1251.67,-43.7352,-1,2003
2376,技嘉,200312,34373,35.68,0.83896959733,1.0952,0.60382,0.12366,0.17813,0.10145,0.098222,0.44048,255.18,189.88,8.02,8.63,30.21,22.64,-25.1682,-1,2003
2377,微星,200312,33519,27.37,0.749018467641946,0.93064,0.27946,0.072081,0.15127,0.045747,0.045424,1.0986,155.95,99.94,6.88,7.55,-21.77,-10.71,-46.5108,-1,2003
2379,瑞昱,200312,37856,60.38,0.285946856420363,2.1869,4.196,0.1368,0.1568,0.26575,0.30095,0.14626,887.04,830.43,6.56,5.9,-18.65,-10.1,-28.42,-1,2003
2381,華宇,200312,14461,22.17,0.784423093024177,1.5407,0.89431,-0.031733,-0.051574,-0.057141,-0.032602,0.62525,146.34,82.05,5.76,6.18,-458.38,-417.13,-28.2815,-1,2003
2382,廣達,200312,233468,43.97,0.667120300040075,1.9771,0.41306,0.084833,0.21287,0.043587,0.044474,1.5093,144.44,111.89,12.81,8.17,34.81,22.13,-21.4692,-1,2003
2384,勝華,200312,15969,17.81,0.406726915089364,0.9004,0.58279,0.033054,0.073329,0.068972,0.047468,1.2185,122.71,58.69,2.96,5.38,86.31,248.23,25.772,1,2003
2385,群光,200312,20466,26.23,0.0258574710831396,1.5466,0.3166,0.13571,0.32772,0.081729,0.072793,1.4149,123.06,72.13,6.55,7.12,80.63,80.72,-39.4586,-1,2003
2386,國電,200312,31701,89.5,0.138724636078145,3.2369,1.0588,0.12679,0.23721,0.088253,0.077582,0.87089,167.64,137.2,13.46,4.56,15.31,16.11,-100.0,-1,2003
2388,威盛,200312,55899,98.06,0.735966158880164,5.6389,5.2579,-0.051676,-0.073808,-0.046364,-0.071031,0.42828,222.11,172.34,4.35,6.1,-175.09,-532.84,-60.4528,-1,2003
2391,合勤,200312,22649,36.69,0.59752657681783,1.6438,1.3757,0.15818,0.20693,0.16591,0.17747,0.30816,323.9,246.44,4.51,7.67,37.77,31.33,25.6473,1,2003
2392,正崴,200312,15063,31.61,0.864147529031203,1.0213,0.56036,0.067098,0.11337,0.075171,0.062207,0.68957,138.36,101.06,8.07,4.4,-12.93,-3.14,16.229,1,2003
2393,億光,200312,15155,34.49,0.971785992989294,1.6155,1.5356,0.13245,0.18297,0.18329,0.17398,0.38141,196.32,142.21,4.96,4.43,90.04,74.94,-37.3732,-1,2003
2394,普立爾,200312,29492,43.02,0.788113428398547,2.1949,0.87403,0.08525,0.16294,0.087461,0.065948,0.91131,132.35,79.36,6.32,11.9,38.55,35.74,-37.0525,-1,2003
2395,研華,200312,19966,31.76,0.646301957350656,1.8422,0.95836,0.11429,0.17538,0.18728,0.095906,0.53457,221.49,146.85,4.03,6.75,26.55,-15.42,45.3715,1,2003
2401,凌陽,200312,49371,56.32,0.893632695933602,3.0996,3.9193,0.12073,0.14305,0.17829,0.18085,0.18484,434.14,340.24,5.67,5.57,9.5,-5.14,-18.8033,-1,2003
2402,毅嘉,200312,11683,34.33,0.122814993899526,1.6286,1.6247,0.089437,0.16328,0.22076,0.16285,0.82559,207.07,167.18,4.79,3.7,83.32,90.47,-6.6997,-1,2003
2403,友尚,200312,7565,17.21,0.897865684840299,0.63412,0.10978,0.041756,0.094015,0.029024,0.016883,1.2515,165.04,85.27,10.71,6.63,17.61,35.19,-31.4933,-1,2003
2404,漢唐,200312,8611,22.15,0.146514856442232,1.2607,0.51536,0.10365,0.20173,0.096834,0.082474,0.94621,208.36,102.15,4.91,6.11,-9.26,38.78,-22.6185,-1,2003
2408,南科,200312,75536,46.72,0.257846170112605,3.3515,5.7255,-0.017072,-0.029443,-0.0013905,-0.050297,0.72466,126.41,65.15,4.08,5.88,-101.16,-162.11,21.5967,1,2003
2409,友達,200312,172783,25.11,0.675112416405115,1.1761,1.0393,0.099069,0.16901,0.15492,0.14934,0.70602,127.38,93.52,8.82,7.77,110.59,160.02,25.6073,1,2003
2411,飛瑞,200312,18782,28.88,0.59318457521849,1.9862,1.5842,0.16261,0.22328,0.18579,0.18283,0.37312,306.04,268.47,9.39,4.31,39.83,59.27,4.1205,1,2003
2412,中華電,200312,475632,27.71,0.489594338723354,0.75381,1.4922,0.10525,0.13676,0.32561,0.27073,0.29943,43.46,27.81,76.14,12.05,5.26,12.2,37.4594,1,2003
2416,世平,200312,9584,22.33,0.546553793082959,0.97341,0.1276,0.027559,0.10086,0.027192,0.013223,2.6599,164.91,91.03,6.42,5.83,12.0,35.11,-17.4653,-1,2003
2418,雅新,200312,28630,26.05,0.78029582084411,1.3923,0.91758,0.13608,0.22046,0.17298,0.14524,0.62009,222.64,147.25,5.19,4.86,74.8,100.59,-6.4107,-1,2003
2430,燦坤,200312,10620,22.39,0.834369001099938,0.84682,0.1264,0.032789,0.11669,0.040908,0.02559,2.5588,106.36,51.19,4.93,16.14,-7.04,-12.68,-20.0536,-1,2003
2441,超豐,200312,9616,14.7,0.375692140009588,0.86828,0.76126,0.13121,0.20385,0.21019,0.1788,0.55353,340.96,303.63,14.3,3.83,43.37,46.14,-4.4898,-1,2003
2446,全懋,200312,12865,18.0,0.205672339463963,1.2483,1.8947,0.040098,0.061506,0.11667,0.093336,0.53389,187.26,155.91,8.26,4.54,312.04,212.31,-25.8889,-1,2003
2448,晶電,200312,9885,47.4,0.324855438630509,2.0153,2.6392,0.11105,0.20058,0.25803,0.2627,0.80626,280.34,234.0,2.91,2.97,39.02,41.34,-41.5612,-1,2003
2449,京元電,200312,23595,18.64,0.300819018069489,0.96381,1.8734,0.03876,0.058626,0.12071,0.11398,0.51256,123.67,112.26,119.67,4.13,553.22,355.61,-31.706,-1,2003
2451,創見,200312,16392,35.87,0.653850592062588,1.8576,0.8197,0.20917,0.3272,0.16881,0.14438,0.56425,428.75,313.68,7.23,10.94,29.05,31.93,19.7101,1,2003
2454,聯發科,200312,204653,143.37,0.586439614678918,2.5375,2.4003,0.39261,0.45792,0.39218,0.4337,0.16635,681.15,632.64,9.8,10.14,17.51,35.08,-15.317,-1,2003
2458,義隆,200312,10318,22.36,0.0186127747263861,1.8018,1.5088,0.14015,0.19595,0.20815,0.16411,0.39813,382.34,301.77,6.52,9.74,24.82,46.53,-35.5546,-1,2003
2473,思源,200312,10029,38.79,0.43782017916627,1.5076,5.0181,0.12113,0.16929,0.58812,0.56412,0.39757,887.77,875.58,0.0,6.01,38.35,19.95,4.4857,1,2003
2474,可成,200312,18999,29.43,0.829532824526515,1.1487,1.3426,0.12235,0.24732,0.33115,0.28912,1.0214,332.72,302.23,6.41,3.36,165.73,200.6,6.1502,1,2003
2475,華映,200312,83650,11.62,0.40349114312459,1.0175,0.76247,0.0066802,0.013973,0.047902,0.010657,1.0917,142.31,122.2,9.38,4.48,14.93,134.76,3.5284,1,2003
2477,美隆電,200312,8629,24.99,0.0116809911303396,1.4231,0.9777,0.14423,0.21263,0.16773,0.16443,0.47429,255.06,199.09,8.95,4.18,-3.26,45.95,-29.6118,-1,2003
2485,兆赫,200312,7595,20.95,0.258582251418772,1.3176,1.1085,0.10735,0.1397,0.14771,0.11757,0.30133,257.32,208.08,7.14,5.35,83.61,137.21,-34.5107,-1,2003
2489,瑞軒,200312,10996,13.56,0.896198856849495,0.74834,0.35873,0.049493,0.089816,0.028126,0.043059,0.81472,393.71,338.63,13.57,5.62,-29.62,-15.56,-37.3156,-1,2003
2491,吉祥全,200312,7619,50.94,0.931111627487221,2.2998,4.0817,0.0051832,0.0079955,0.064535,0.014356,0.54259,130.54,57.39,15.5,3.1,136.45,73.6,-85.9246,-1,2003
2492,華新科,200312,9333,18.83,0.950915198264959,0.74901,1.0195,0.010831,0.01884,0.033081,0.026198,0.73941,167.56,124.29,3.03,2.92,-23.9,-17.15,-28.5714,-1,2003
2495,普安,200312,13890,30.64,0.558284923622275,1.65,1.7223,0.3544,0.39591,0.42589,0.41335,0.11715,804.52,616.93,2.74,9.37,211.89,208.24,-13.6423,-1,2003
