model_name,year,top_k,weight_method,n_selected,gross_return,net_return,transaction_cost,avg_selected_return_percent,min_selected_return_percent,max_selected_return_percent,sum_weight
logistic_regression,2006,30,equal,30,0.17043081666666665,0.16663281666666666,0.003798,17.043081666666666,-30.9658,110.296,1.0
logistic_regression,2007,30,equal,30,-0.4621133333333333,-0.46591133333333334,0.003798,-46.211333333333336,-80.1829,9.6438,1.0
logistic_regression,2008,30,equal,30,1.0934230333333332,1.0896250333333333,0.003798,109.34230333333333,11.8788,275.7443,1.0
logistic_regression,1998,30,score,30,0.24641955486036526,0.24262155486036527,0.003798,25.869119999999995,-98.9775,193.2025,1.0
logistic_regression,1999,30,score,30,-0.4550603992208762,-0.45885839922087623,0.003798,-45.45724333333333,-100.0,20.6682,0.9999999999999998
logistic_regression,2000,30,score,30,0.23073038300240822,0.22693238300240823,0.003798,23.046150000000004,-52.2515,199.0037,1.0
logistic_regression,2001,30,score,30,-0.185073141464466,-0.18887114146446599,0.003798,-17.387330000000002,-54.0402,96.6168,1.0
logistic_regression,2002,30,score,30,0.34065115039585747,0.33685315039585745,0.003798,35.019337666666665,-19.0821,147.696,0.9999999999999999
logistic_regression,2003,30,score,30,-0.009079608642263239,-0.012877608642263238,0.003798,-0.9415166666666662,-48.873,49.831,0.9999999999999998
logistic_regression,2004,30,score,30,0.25131185541939605,0.24751385541939605,0.003798,25.787403333333334,-62.1876,285.061,0.9999999999999997
logistic_regression,2005,30,score,30,0.31589372151431044,0.3120957215143104,0.003798,32.92944966666667,-19.2468,182.0697,1.0000000000000002
logistic_regression,2006,30,score,30,0.16346396628404644,0.15966596628404645,0.003798,17.043081666666666,-30.9658,110.296,0.9999999999999998
logistic_regression,2007,30,score,30,-0.4595869545665491,-0.4633849545665491,0.003798,-46.211333333333336,-80.1829,9.6438,1.0
logistic_regression,2008,30,score,30,1.0756345151201094,1.0718365151201095,0.003798,109.34230333333333,11.8788,275.7443,1.0
random_forest,1998,5,equal,5,0.49974399999999997,0.49594599999999994,0.003798,49.974399999999996,-13.139,87.7049,1.0
random_forest,1999,5,equal,5,-0.3615778,-0.36537580000000003,0.003798,-36.15778,-75.0269,-1.8891,1.0
random_forest,2000,5,equal,5,0.8082182000000001,0.8044202000000001,0.003798,80.82182,-25.3667,401.5549,1.0
random_forest,2001,5,equal,5,0.03573799999999998,0.031939999999999975,0.003798,3.5737999999999985,-40.9677,54.4404,1.0
random_forest,2002,5,equal,5,0.47065460000000003,0.4668566,0.003798,47.065459999999995,6.069,104.7619,1.0
random_forest,2003,5,equal,5,0.2977302,0.2939322,0.003798,29.773020000000002,-6.4407,67.9134,1.0
random_forest,2004,5,equal,5,0.38005566,0.37625766,0.003798,38.005566,-20.6151,196.5487,1.0
random_forest,2005,5,equal,5,0.5747022,0.5709042000000001,0.003798,57.47022,31.1404,101.3755,1.0
random_forest,2006,5,equal,5,0.32345589999999996,0.31965789999999994,0.003798,32.34559,-20.0874,136.4328,1.0
random_forest,2007,5,equal,5,-0.3642204,-0.3680184,0.003798,-36.42204,-56.2118,7.3156,1.0
random_forest,2008,5,equal,5,1.1682402,1.1644422,0.003798,116.82402000000002,11.8788,248.0769,1.0
random_forest,1998,5,score,5,0.4986928835022939,0.4948948835022939,0.003798,49.974399999999996,-13.139,87.7049,1.0
random_forest,1999,5,score,5,-0.3589849095471542,-0.3627829095471542,0.003798,-36.15778,-75.0269,-1.8891,1.0
random_forest,2000,5,score,5,0.807335227121535,0.8035372271215351,0.003798,80.82182,-25.3667,401.5549,1.0
random_forest,2001,5,score,5,0.04229313960969157,0.038495139609691566,0.003798,3.5737999999999985,-40.9677,54.4404,1.0
random_forest,2002,5,score,5,0.4672073178503121,0.4634093178503121,0.003798,47.065459999999995,6.069,104.7619,1.0
random_forest,2003,5,score,5,0.2915368509849104,0.28773885098491037,0.003798,29.773020000000002,-6.4407,67.9134,1.0
random_forest,2004,5,score,5,0.37910038004772956,0.37530238004772953,0.003798,38.005566,-20.6151,196.5487,1.0
random_forest,2005,5,score,5,0.5717906998430388,0.5679926998430388,0.003798,57.47022,31.1404,101.3755,1.0
random_forest,2006,5,score,5,0.31469021474882763,0.3108922147488276,0.003798,32.34559,-20.0874,136.4328,1.0000000000000002
random_forest,2007,5,score,5,-0.3642308114358518,-0.3680288114358518,0.003798,-36.42204,-56.2118,7.3156,1.0
random_forest,2008,5,score,5,1.1688041754472258,1.1650061754472258,0.003798,116.82402000000002,11.8788,248.0769,1.0
random_forest,1998,10,equal,10,0.5483551000000001,0.5445571000000001,0.003798,54.83551,-47.1594,240.1467,1.0
random_forest,1999,10,equal,10,-0.40546870000000007,-0.4092667000000001,0.003798,-40.54687,-75.0269,-1.8891,1.0
random_forest,2000,10,equal,10,0.5949563000000001,0.5911583000000001,0.003798,59.495630000000006,-25.3667,401.5549,1.0
random_forest,2001,10,equal,10,0.0782467,0.0744487,0.003798,7.82467,-40.9677,96.6168,1.0
random_forest,2002,10,equal,10,0.3947462,0.39094819999999997,0.003798,39.474619999999994,-19.1426,109.5993,1.0
random_forest,2003,10,equal,10,0.09336049999999997,0.08956249999999998,0.003798,9.33605,-39.1873,67.9134,1.0
random_forest,2004,10,equal,10,0.38392483000000005,0.38012683,0.003798,38.392483,-24.2252,251.7606,1.0
